77;827;1967739;1967662;1966835
77;3851;1971590;1971513;1967662
77;3120;1974710;1974633;1971513
77;2405;1977115;1977038;1974633
77;1890;1979005;1978928;1977038
78;2893;1981898;1981820;1978927
78;2059;1983957;1983879;1981820
78;1507;1985464;1985386;1983879
78;1428;1986892;1986814;1985386
78;95;1986987;1986909;1986814
78;3277;1994264;1994186;1990909
79;1083;1995347;1995268;1994185
79;1553;2000900;2000821;1999268
79;888;2005788;2005709;2004821
79;2724;2008512;2008433;2005709
79;2819;2011331;2011252;2008433
79;1293;2012624;2012545;2011252
79;1144;2013768;2013689;2012545
80;386;2018154;2018074;2017688
80;1957;2024111;2024031;2022074
80;2154;2026265;2026185;2024031
80;2917;2029182;2029102;2026185
80;919;2030101;2030021;2029102
80;2895;2032996;2032916;2030021
80;2402;2043398;2043318;2040916
80;3169;2046567;2046487;2043318
80;289;2046856;2046776;2046487
80;1255;2048111;2048031;2046776
80;2648;2050759;2050679;2048031
81;3814;2054573;2054492;2050678
81;2915;2057488;2057407;2054492
81;90;2057578;2057497;2057407
81;3846;2061424;2061343;2057497
81;3325;2064749;2064668;2061343
81;1860;2066609;2066528;2064668
81;3882;2070491;2070410;2066528
81;3650;2074141;2074060;2070410
81;978;2075119;2075038;2074060
81;2989;2078108;2078027;2075038
81;1814;2079922;2079841;2078027
82;1451;2089373;2089291;2087840
82;1172;2090545;2090463;2089291
82;1644;2092189;2092107;2090463
82;2152;2094341;2094259;2092107
83;966;2095307;2095224;2094258
83;1911;2097218;2097135;2095224
83;3934;2101152;2101069;2097135
83;3229;2108381;2108298;2105069
83;2715;2111096;2111013;2108298
83;3857;2114953;2114870;2111013
83;1379;2120332;2120249;2118870
84;1849;2122181;2122097;2120248
84;3338;2125519;2125435;2122097
84;1076;2130595;2130511;2129435
84;707;2131302;2131218;2130511
84;1559;2132861;2132777;2131218
84;3651;2136512;2136428;2132777
85;1385;2141897;2141812;2140427
85;3881;2149778;2149693;2145812
86;2402;2160180;2160094;2157692
86;3208;2163388;2163302;2160094
86;268;2163656;2163570;2163302
86;336;2163992;2163906;2163570
86;1391;2165383;2165297;2163906
86;756;2166139;2166053;2165297
86;1257;2167396;2167310;2166053
86;2881;2170277;2170191;2167310
87;3057;2173334;2173247;2170190
87;153;2181487;2181400;2181247
87;2256;2183743;2183656;2181400
87;3133;2190876;2190789;2187656
88;1939;2208815;2208727;2206788
88;3494;2212309;2212221;2208727
88;1126;2213435;2213347;2212221
88;3095;2216530;2216442;2213347
88;3020;2219550;2219462;2216442
88;119;2223669;2223581;2223462
88;2739;2226408;2226320;2223581
88;3825;2230233;2230145;2226320
89;1357;2235590;2235501;2234144
89;3976;2239566;2239477;2235501
89;3415;2242981;2242892;2239477
89;2693;2245674;2245585;2242892
89;1448;2247122;2247033;2245585
90;910;2248032;2247942;2247032
90;3336;2251368;2251278;2247942
90;2900;2254268;2254178;2251278
90;971;2255239;2255149;2254178
90;1300;2256539;2256449;2255149
90;981;2257520;2257430;2256449
90;3046;2260566;2260476;2257430
90;3477;2264043;2263953;2260476
91;3747;2271790;2271699;2267952
91;2204;2281994;2281903;2279699
91;3230;2285224;2285133;2281903
91;802;2286026;2285935;2285133
91;3302;2293328;2293237;2289935
92;1402;2294730;2294638;2293236
92;2440;2301170;2301078;2298638
92;2454;2303624;2303532;2301078
92;1536;2309160;2309068;2307532
92;1974;2315134;2315042;2313068
92;2146;2321280;2321188;2319042
92;1754;2323034;2322942;2321188
93;663;2323697;2323604;2322941
93;3537;2327234;2327141;2323604
93;3417;2334651;2334558;2331141
93;2743;2337394;2337301;2334558
93;2194;2339588;2339495;2337301
93;3643;2343231;2343138;2339495
93;2742;2345973;2345880;2343138
93;962;2346935;2346842;2345880
93;2015;2348950;2348857;2346842
93;234;2349184;2349091;2348857
94;3855;2353039;2352945;2349090
94;886;2353925;2353831;2352945
94;2492;2360417;2360323;2357831
94;3135;2363552;2363458;2360323
94;2425;2365977;2365883;2363458
94;2010;2367987;2367893;2365883
94;3634;2371621;2371527;2367893
94;1779;2373400;2373306;2371527
94;2065;2375465;2375371;2373306
94;3915;2379380;2379286;2375371
95;3191;2382571;2382476;2379285
95;1263;2383834;2383739;2382476
95;1311;2385145;2385050;2383739
95;575;2385720;2385625;2385050
95;2934;2388654;2388559;2385625
95;3764;2396418;2396323;2392559
95;1105;2397523;2397428;2396323
95;3458;2400981;2400886;2397428
95;2441;2403422;2403327;2400886
96;2877;2406299;2406203;2403326
96;2750;2409049;2408953;2406203
96;155;2409204;2409108;2408953
96;416;2409620;2409524;2409108
96;3396;2413016;2412920;2409524
96;1771;2414787;2414691;2412920
96;3566;2418353;2418257;2414691
96;2043;2420396;2420300;2418257
96;3101;2423497;2423401;2420300
96;2000;2425497;2425401;2423401
96;3259;2428756;2428660;2425401
97;3151;2431907;2431810;2428659
97;3116;2435023;2434926;2431810
97;1775;2444798;2444701;2442926
97;2959;2447757;2447660;2444701
97;1602;2449359;2449262;2447660
97;2825;2456184;2456087;2453262
97;2411;2458595;2458498;2456087
97;1213;2459808;2459711;2458498
97;2822;2462630;2462533;2459711
97;1365;2463995;2463898;2462533
98;75;2464070;2463972;2463897
98;1971;2466041;2465943;2463972
98;1778;2467819;2467721;2465943
98;2689;2470508;2470410;2467721
98;1897;2472405;2472307;2470410
98;1966;2474371;2474273;2472307
98;1536;2479907;2479809;2478273
99;3538;2483445;2483346;2479808
99;2185;2485630;2485531;2483346
99;1678;2491308;2491209;2489531
99;3714;2503022;2502923;2499209
99;2292;2505314;2505215;2502923
99;328;2505642;2505543;2505215
99;2986;2508628;2508529;2505543
99;1624;2514252;2514153;2512529
99;660;2514912;2514813;2514153
100;2908;2517820;2517720;2514812
100;2463;2520283;2520183;2517720
100;432;2520715;2520615;2520183
100;811;2521526;2521426;2520615
100;3696;2525222;2525122;2521426
100;1264;2526486;2526386;2525122
100;1650;2528136;2528036;2526386
101;3506;2531642;2531541;2528035
101;1658;2533300;2533199;2531541
101;2496;2535796;2535695;2533199
101;1878;2537674;2537573;2535695
101;2407;2540081;2539980;2537573
101;1227;2541308;2541207;2539980
101;2419;2543727;2543626;2541207
101;801;2544528;2544427;2543626
101;953;2545481;2545380;2544427
102;3601;2549082;2548980;2545379
102;3736;2552818;2552716;2548980
102;3780;2556598;2556496;2552716
102;671;2557269;2557167;2556496
102;1601;2558870;2558768;2557167
102;2407;2561277;2561175;2558768
102;907;2562184;2562082;2561175
103;1201;2563385;2563282;2562081
103;2665;2570050;2569947;2567282
103;1638;2571688;2571585;2569947
103;3201;2574889;2574786;2571585
103;476;2575365;2575262;2574786
103;2609;2577974;2577871;2575262
103;945;2578919;2578816;2577871
104;1406;2584325;2584221;2582815
104;2025;2586350;2586246;2584221
104;2718;2597068;2596964;2594246
104;3033;2600101;2599997;2596964
104;148;2604249;2604145;2603997
104;2783;2607032;2606928;2604145
105;1374;2612406;2612301;2610927
105;3773;2616179;2616074;2612301
105;2465;2618644;2618539;2616074
105;3243;2621887;2621782;2618539
105;3325;2625212;2625107;2621782
105;3280;2628492;2628387;2625107
106;2724;2635216;2635110;2632386
106;528;2635744;2635638;2635110
106;2141;2637885;2637779;2635638
